source,result,term_name,term_id,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
GO:BP,,negative regulation of immune response,GO:0050777,0.001046455,2.980279553,157,146,8,18092,"ENSG00000204592,ENSG00000173193,ENSG00000196126,ENSG00000149131,ENSG00000160710,ENSG00000101347,ENSG00000133710,ENSG00000123609"
GO:BP,,programmed cell death,GO:0012501,0.001046455,2.980279553,2172,146,35,18092,"ENSG00000126709,ENSG00000165949,ENSG00000157601,ENSG00000121858,ENSG00000119917,ENSG00000110492,ENSG00000019582,ENSG00000119922,ENSG00000176046,ENSG00000115415,ENSG00000132530,ENSG00000188313,ENSG00000185507,ENSG00000171401,ENSG00000189060,ENSG00000078081,ENSG00000055332,ENSG00000108244,ENSG00000160710,ENSG00000177606,ENSG00000205420,ENSG00000067066,ENSG00000133710,ENSG00000164054,ENSG00000186081,ENSG00000004468,ENSG00000100906,ENSG00000175197,ENSG00000143546,ENSG00000131203,ENSG00000006210,ENSG00000087074,ENSG00000124256,ENSG00000140464,ENSG00000120129"
GO:BP,,negative regulation of viral life cycle,GO:1903901,0.001121863,2.950060018,25,146,4,18092,"ENSG00000185885,ENSG00000142089,ENSG00000130303,ENSG00000185201"
GO:BP,,proton transmembrane transport,GO:1902600,0.001121863,2.950060018,159,146,8,18092,"ENSG00000198786,ENSG00000198804,ENSG00000198727,ENSG00000198938,ENSG00000198712,ENSG00000228253,ENSG00000198899,ENSG00000198886"
GO:BP,,positive regulation of metabolic process,GO:0009893,0.001192832,2.923420832,3859,146,52,18092,"ENSG00000121858,ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000176046,ENSG00000115415,ENSG00000173193,ENSG00000188313,ENSG00000134321,ENSG00000140274,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000125730,ENSG00000057149,ENSG00000107201,ENSG00000198712,ENSG00000140105,ENSG00000196126,ENSG00000170345,ENSG00000189060,ENSG00000115267,ENSG00000078081,ENSG00000055332,ENSG00000138496,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000067066,ENSG00000231389,ENSG00000123240,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000100906,ENSG00000175197,ENSG00000101596,ENSG00000136235,ENSG00000013374,ENSG00000163840,ENSG00000138035,ENSG00000143546,ENSG00000125740,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000087074,ENSG00000152518,ENSG00000124256,ENSG00000140464,ENSG00000130589,ENSG00000112343"
GO:BP,,positive regulation of innate immune response,GO:0045089,0.001236403,2.907840066,209,146,9,18092,"ENSG00000204592,ENSG00000188313,ENSG00000185507,ENSG00000100911,ENSG00000240065,ENSG00000138496,ENSG00000089692,ENSG00000124256,ENSG00000173702"
GO:BP,,positive regulation of cytokine-mediated signaling pathway,GO:0001961,0.001236403,2.907840066,50,146,5,18092,"ENSG00000019582,ENSG00000173193,ENSG00000185507,ENSG00000138496,ENSG00000124256"
GO:BP,,MDA-5 signaling pathway,GO:0039530,0.001430269,2.844582395,10,146,3,18092,"ENSG00000185507,ENSG00000115267,ENSG00000137628"
GO:BP,,regulation of interferon-beta production,GO:0032648,0.001466015,2.833861553,52,146,5,18092,"ENSG00000185507,ENSG00000107201,ENSG00000115267,ENSG00000123609,ENSG00000112343"
GO:BP,,interferon-beta production,GO:0032608,0.001748198,2.757409389,54,146,5,18092,"ENSG00000185507,ENSG00000107201,ENSG00000115267,ENSG00000123609,ENSG00000112343"
GO:BP,,neutrophil migration,GO:1990266,0.001815878,2.740913385,127,146,7,18092,"ENSG00000110492,ENSG00000019582,ENSG00000163739,ENSG00000169429,ENSG00000173432,ENSG00000143546,ENSG00000006210"
GO:BP,,positive regulation of monocyte differentiation,GO:0045657,0.001899131,2.721444985,11,146,3,18092,"ENSG00000019582,ENSG00000196126,ENSG00000177606"
GO:BP,,inflammatory response,GO:0006954,0.002123904,2.672865217,808,146,18,18092,"ENSG00000110492,ENSG00000204592,ENSG00000176046,ENSG00000188313,ENSG00000140274,ENSG00000125730,ENSG00000196126,ENSG00000170345,ENSG00000163739,ENSG00000184979,ENSG00000169429,ENSG00000173432,ENSG00000100906,ENSG00000143546,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000124256"
GO:BP,,granulocyte chemotaxis,GO:0071621,0.002161375,2.665269946,131,146,7,18092,"ENSG00000110492,ENSG00000019582,ENSG00000163739,ENSG00000169429,ENSG00000173432,ENSG00000143546,ENSG00000006210"
GO:BP,,positive regulation of viral entry into host cell,GO:0046598,0.002430404,2.614321449,12,146,3,18092,"ENSG00000019582,ENSG00000196126,ENSG00000112343"
GO:BP,,protein mono-ADP-ribosylation,GO:0140289,0.002430404,2.614321449,12,146,3,18092,"ENSG00000173193,ENSG00000138496,ENSG00000059378"
GO:BP,,positive regulation by symbiont of entry into host,GO:0075294,0.002430404,2.614321449,12,146,3,18092,"ENSG00000019582,ENSG00000196126,ENSG00000112343"
GO:BP,,protein polyubiquitination,GO:0000209,0.002507142,2.600820982,344,146,11,18092,"ENSG00000165949,ENSG00000132274,ENSG00000138642,ENSG00000100911,ENSG00000156587,ENSG00000173821,ENSG00000240065,ENSG00000138646,ENSG00000163840,ENSG00000123609,ENSG00000112343"
GO:BP,,cytoplasmic pattern recognition receptor signaling pathway in response to virus,GO:0039528,0.002725582,2.564540754,32,146,4,18092,"ENSG00000185507,ENSG00000107201,ENSG00000115267,ENSG00000137628"
GO:BP,,regulation of molecular function,GO:0065009,0.002725582,2.564540754,2969,146,42,18092,"ENSG00000126709,ENSG00000121858,ENSG00000130303,ENSG00000185745,ENSG00000019582,ENSG00000089127,ENSG00000119922,ENSG00000176046,ENSG00000111335,ENSG00000188313,ENSG00000111331,ENSG00000132274,ENSG00000100911,ENSG00000135114,ENSG00000125730,ENSG00000057149,ENSG00000107201,ENSG00000140105,ENSG00000196126,ENSG00000170345,ENSG00000189060,ENSG00000078081,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138646,ENSG00000138496,ENSG00000160710,ENSG00000177606,ENSG00000163739,ENSG00000067066,ENSG00000133710,ENSG00000173432,ENSG00000100906,ENSG00000175197,ENSG00000163840,ENSG00000143546,ENSG00000006210,ENSG00000087074,ENSG00000140464,ENSG00000120129,ENSG00000112343"
GO:BP,,antigen processing and presentation of exogenous peptide antigen via MHC class II,GO:0019886,0.002801218,2.55265308,96,146,6,18092,"ENSG00000019582,ENSG00000196126,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000089692"
GO:BP,,response to organophosphorus,GO:0046683,0.002834626,2.547504237,138,146,7,18092,"ENSG00000115415,ENSG00000170345,ENSG00000140279,ENSG00000177606,ENSG00000138035,ENSG00000125740,ENSG00000120129"
GO:BP,,cellular response to interferon-alpha,GO:0035457,0.003016051,2.520561348,13,146,3,18092,"ENSG00000119917,ENSG00000089127,ENSG00000119922"
GO:BP,,proteolysis,GO:0006508,0.003112662,2.506868025,1846,146,30,18092,"ENSG00000126709,ENSG00000165949,ENSG00000187608,ENSG00000121858,ENSG00000130303,ENSG00000176046,ENSG00000100911,ENSG00000156587,ENSG00000125730,ENSG00000173821,ENSG00000057149,ENSG00000107201,ENSG00000002549,ENSG00000115267,ENSG00000078081,ENSG00000149131,ENSG00000240065,ENSG00000243649,ENSG00000184979,ENSG00000016602,ENSG00000133710,ENSG00000100906,ENSG00000175197,ENSG00000129451,ENSG00000013374,ENSG00000163840,ENSG00000143546,ENSG00000167757,ENSG00000140464,ENSG00000112343"
GO:BP,,regulation of multicellular organismal process,GO:0051239,0.003174011,2.498391577,2894,146,41,18092,"ENSG00000187608,ENSG00000130303,ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000176046,ENSG00000115415,ENSG00000111335,ENSG00000134321,ENSG00000185507,ENSG00000156587,ENSG00000125730,ENSG00000025708,ENSG00000057149,ENSG00000107201,ENSG00000140105,ENSG00000196126,ENSG00000170345,ENSG00000115267,ENSG00000149131,ENSG00000055332,ENSG00000138646,ENSG00000177606,ENSG00000067066,ENSG00000231389,ENSG00000133710,ENSG00000117228,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000100906,ENSG00000175197,ENSG00000136235,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000089692,ENSG00000152518,ENSG00000124256,ENSG00000140464,ENSG00000112343"
GO:BP,,antigen processing and presentation of peptide antigen via MHC class II,GO:0002495,0.003394279,2.469252461,100,146,6,18092,"ENSG00000019582,ENSG00000196126,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000089692"
GO:BP,,antimicrobial humoral response,GO:0019730,0.003573216,2.446940751,144,146,7,18092,"ENSG00000204592,ENSG00000163739,ENSG00000205420,ENSG00000133710,ENSG00000169429,ENSG00000197903,ENSG00000143546"
GO:BP,,positive regulation of myeloid cell differentiation,GO:0045639,0.003735454,2.427656657,102,146,6,18092,"ENSG00000187608,ENSG00000019582,ENSG00000115415,ENSG00000196126,ENSG00000170345,ENSG00000177606"
GO:BP,,negative regulation of multicellular organismal process,GO:0051241,0.003872179,2.412044605,1175,146,22,18092,"ENSG00000187608,ENSG00000130303,ENSG00000110492,ENSG00000019582,ENSG00000115415,ENSG00000156587,ENSG00000107201,ENSG00000196126,ENSG00000115267,ENSG00000149131,ENSG00000138646,ENSG00000067066,ENSG00000133710,ENSG00000117228,ENSG00000004468,ENSG00000175197,ENSG00000136235,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000089692,ENSG00000140464"
GO:BP,,regulation of hemopoiesis,GO:1903706,0.003872179,2.412044605,428,146,12,18092,"ENSG00000187608,ENSG00000110492,ENSG00000019582,ENSG00000115415,ENSG00000185507,ENSG00000196126,ENSG00000170345,ENSG00000177606,ENSG00000133710,ENSG00000100906,ENSG00000089692,ENSG00000152518"
GO:BP,,positive regulation of type II hypersensitivity,GO:0002894,0.003959139,2.402399297,3,146,2,18092,"ENSG00000204592,ENSG00000125730"
GO:BP,,positive regulation of type IIa hypersensitivity,GO:0001798,0.003959139,2.402399297,3,146,2,18092,"ENSG00000204592,ENSG00000125730"
GO:BP,,positive regulation of macromolecule metabolic process,GO:0010604,0.003992093,2.398799321,3541,146,47,18092,"ENSG00000121858,ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000176046,ENSG00000115415,ENSG00000173193,ENSG00000188313,ENSG00000134321,ENSG00000185507,ENSG00000100911,ENSG00000125730,ENSG00000057149,ENSG00000107201,ENSG00000140105,ENSG00000196126,ENSG00000170345,ENSG00000189060,ENSG00000115267,ENSG00000078081,ENSG00000055332,ENSG00000138496,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000067066,ENSG00000231389,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000100906,ENSG00000175197,ENSG00000101596,ENSG00000136235,ENSG00000013374,ENSG00000163840,ENSG00000138035,ENSG00000143546,ENSG00000125740,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000087074,ENSG00000152518,ENSG00000124256,ENSG00000140464,ENSG00000130589"
GO:BP,,protein ADP-ribosylation,GO:0006471,0.003992093,2.398799321,36,146,4,18092,"ENSG00000173193,ENSG00000140105,ENSG00000138496,ENSG00000059378"
GO:BP,,activation of immune response,GO:0002253,0.004029103,2.394791669,566,146,14,18092,"ENSG00000188313,ENSG00000100911,ENSG00000125730,ENSG00000196126,ENSG00000149131,ENSG00000240065,ENSG00000243649,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000117228,ENSG00000004468,ENSG00000124256,ENSG00000173702"
GO:BP,,NADH dehydrogenase complex assembly,GO:0010257,0.004105135,2.386672516,67,146,5,18092,"ENSG00000198786,ENSG00000198695,ENSG00000198763,ENSG00000198888,ENSG00000198886"
GO:BP,,mitochondrial respiratory chain complex I assembly,GO:0032981,0.004105135,2.386672516,67,146,5,18092,"ENSG00000198786,ENSG00000198695,ENSG00000198763,ENSG00000198888,ENSG00000198886"
GO:BP,,regulation of leukocyte proliferation,GO:0070663,0.004291529,2.367387941,253,146,9,18092,"ENSG00000130303,ENSG00000019582,ENSG00000204592,ENSG00000196126,ENSG00000231389,ENSG00000004468,ENSG00000136235,ENSG00000102524,ENSG00000131203"
GO:BP,,regulation of endopeptidase activity,GO:0052548,0.004435292,2.353077751,437,146,12,18092,"ENSG00000126709,ENSG00000121858,ENSG00000130303,ENSG00000100911,ENSG00000125730,ENSG00000057149,ENSG00000078081,ENSG00000149131,ENSG00000240065,ENSG00000133710,ENSG00000143546,ENSG00000140464"
GO:BP,,positive regulation of signal transduction,GO:0009967,0.004603938,2.336870491,1627,146,27,18092,"ENSG00000121858,ENSG00000130303,ENSG00000019582,ENSG00000176046,ENSG00000173193,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000125730,ENSG00000196126,ENSG00000055332,ENSG00000240065,ENSG00000138496,ENSG00000137628,ENSG00000177606,ENSG00000164054,ENSG00000173432,ENSG00000175197,ENSG00000136235,ENSG00000143546,ENSG00000006210,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000112343"
GO:BP,,positive regulation of viral process,GO:0048524,0.004710062,2.326973349,108,146,6,18092,"ENSG00000185745,ENSG00000019582,ENSG00000196126,ENSG00000160710,ENSG00000177606,ENSG00000112343"
GO:BP,,response to purine-containing compound,GO:0014074,0.004731151,2.32503322,153,146,7,18092,"ENSG00000115415,ENSG00000170345,ENSG00000140279,ENSG00000177606,ENSG00000138035,ENSG00000125740,ENSG00000120129"
GO:BP,,positive regulation of type 2 immune response,GO:0002830,0.005093213,2.293008186,16,146,3,18092,"ENSG00000019582,ENSG00000134321,ENSG00000131203"
GO:BP,,positive regulation of double-strand break repair via nonhomologous end joining,GO:2001034,0.005093213,2.293008186,16,146,3,18092,"ENSG00000138496,ENSG00000101596,ENSG00000163840"
GO:BP,,monocyte differentiation,GO:0030224,0.005098566,2.292551941,39,146,4,18092,"ENSG00000019582,ENSG00000185507,ENSG00000196126,ENSG00000177606"
GO:BP,,positive regulation of biological process,GO:0048518,0.005126172,2.290206789,6466,146,73,18092,"ENSG00000185885,ENSG00000187608,ENSG00000121858,ENSG00000130303,ENSG00000110492,ENSG00000185745,ENSG00000019582,ENSG00000119922,ENSG00000204592,ENSG00000176046,ENSG00000115415,ENSG00000173193,ENSG00000188313,ENSG00000134321,ENSG00000140274,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000125730,ENSG00000057149,ENSG00000107201,ENSG00000198712,ENSG00000140105,ENSG00000196126,ENSG00000170345,ENSG00000189060,ENSG00000115267,ENSG00000078081,ENSG00000149131,ENSG00000055332,ENSG00000240065,ENSG00000138496,ENSG00000137628,ENSG00000243649,ENSG00000140279,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000205420,ENSG00000067066,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000123240,ENSG00000164054,ENSG00000117228,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000100906,ENSG00000175197,ENSG00000101596,ENSG00000136235,ENSG00000013374,ENSG00000163840,ENSG00000138035,ENSG00000143546,ENSG00000125740,ENSG00000102524,ENSG00000131203,ENSG00000006210,ENSG00000123609,ENSG00000087074,ENSG00000089692,ENSG00000152778,ENSG00000152518,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000120129,ENSG00000173702,ENSG00000130589,ENSG00000112343"
GO:BP,,hemopoiesis,GO:0030097,0.005126172,2.290206789,962,146,19,18092,"ENSG00000187608,ENSG00000110492,ENSG00000019582,ENSG00000115415,ENSG00000134321,ENSG00000138642,ENSG00000185507,ENSG00000100911,ENSG00000196126,ENSG00000170345,ENSG00000055332,ENSG00000240065,ENSG00000160710,ENSG00000177606,ENSG00000133710,ENSG00000100906,ENSG00000089692,ENSG00000152518,ENSG00000140464"
GO:BP,,granulocyte migration,GO:0097530,0.005145336,2.288586226,156,146,7,18092,"ENSG00000110492,ENSG00000019582,ENSG00000163739,ENSG00000169429,ENSG00000173432,ENSG00000143546,ENSG00000006210"
GO:BP,,humoral immune response,GO:0006959,0.005363721,2.270533787,384,146,11,18092,"ENSG00000204592,ENSG00000125730,ENSG00000196126,ENSG00000149131,ENSG00000243649,ENSG00000163739,ENSG00000205420,ENSG00000133710,ENSG00000169429,ENSG00000197903,ENSG00000143546"
GO:BP,,positive regulation of gene expression,GO:0010628,0.005455542,2.263162087,2396,146,35,18092,"ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000115415,ENSG00000188313,ENSG00000134321,ENSG00000185507,ENSG00000125730,ENSG00000107201,ENSG00000140105,ENSG00000196126,ENSG00000170345,ENSG00000189060,ENSG00000115267,ENSG00000078081,ENSG00000055332,ENSG00000138496,ENSG00000160710,ENSG00000170581,ENSG00000177606,ENSG00000067066,ENSG00000231389,ENSG00000169429,ENSG00000004468,ENSG00000173432,ENSG00000100906,ENSG00000175197,ENSG00000163840,ENSG00000125740,ENSG00000131203,ENSG00000006210,ENSG00000087074,ENSG00000124256,ENSG00000140464,ENSG00000130589"
GO:BP,,pattern recognition receptor signaling pathway,GO:0002221,0.005849906,2.232851124,211,146,8,18092,"ENSG00000134321,ENSG00000185507,ENSG00000107201,ENSG00000115267,ENSG00000137628,ENSG00000100906,ENSG00000143546,ENSG00000110446"
GO:BP,,negative regulation of response to stimulus,GO:0048585,0.006014276,2.220816659,1752,146,28,18092,"ENSG00000126709,ENSG00000121858,ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000115415,ENSG00000173193,ENSG00000100911,ENSG00000173821,ENSG00000057149,ENSG00000196126,ENSG00000149131,ENSG00000240065,ENSG00000160710,ENSG00000101347,ENSG00000133710,ENSG00000123240,ENSG00000117228,ENSG00000169429,ENSG00000173432,ENSG00000100906,ENSG00000175197,ENSG00000101596,ENSG00000006210,ENSG00000123609,ENSG00000087074,ENSG00000120129,ENSG00000112343"
GO:BP,,regulation of signal transduction,GO:0009966,0.006055393,2.217857652,3207,146,43,18092,"ENSG00000126709,ENSG00000121858,ENSG00000130303,ENSG00000110492,ENSG00000019582,ENSG00000176046,ENSG00000115415,ENSG00000173193,ENSG00000188313,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000125730,ENSG00000173821,ENSG00000057149,ENSG00000196126,ENSG00000055332,ENSG00000240065,ENSG00000138496,ENSG00000137628,ENSG00000160710,ENSG00000177606,ENSG00000184979,ENSG00000101347,ENSG00000067066,ENSG00000123240,ENSG00000164054,ENSG00000117228,ENSG00000169429,ENSG00000173432,ENSG00000100906,ENSG00000175197,ENSG00000136235,ENSG00000143546,ENSG00000006210,ENSG00000087074,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000120129,ENSG00000112343"
GO:BP,,leukocyte proliferation,GO:0070661,0.00605894,2.21760335,328,146,10,18092,"ENSG00000130303,ENSG00000019582,ENSG00000204592,ENSG00000196126,ENSG00000231389,ENSG00000004468,ENSG00000136235,ENSG00000102524,ENSG00000131203,ENSG00000006210"
GO:BP,,response to tumor necrosis factor,GO:0034612,0.00617249,2.209539589,329,146,10,18092,"ENSG00000115415,ENSG00000100911,ENSG00000240065,ENSG00000117228,ENSG00000169429,ENSG00000100906,ENSG00000013374,ENSG00000102524,ENSG00000006210,ENSG00000152518"
GO:BP,,response to interleukin-1,GO:0070555,0.006453915,2.190176745,215,146,8,18092,"ENSG00000100911,ENSG00000240065,ENSG00000117228,ENSG00000169429,ENSG00000004468,ENSG00000100906,ENSG00000006210,ENSG00000124256"
GO:BP,,MHC class II protein complex assembly,GO:0002399,0.006469155,2.189152437,4,146,2,18092,"ENSG00000196126,ENSG00000204287"
GO:BP,,type II hypersensitivity,GO:0002445,0.006469155,2.189152437,4,146,2,18092,"ENSG00000204592,ENSG00000125730"
GO:BP,,regulation of type IIa hypersensitivity,GO:0001796,0.006469155,2.189152437,4,146,2,18092,"ENSG00000204592,ENSG00000125730"
GO:BP,,type IIa hypersensitivity,GO:0001794,0.006469155,2.189152437,4,146,2,18092,"ENSG00000204592,ENSG00000125730"
GO:BP,,regulation of type II hypersensitivity,GO:0002892,0.006469155,2.189152437,4,146,2,18092,"ENSG00000204592,ENSG00000125730"
GO:BP,,hydrogen peroxide biosynthetic process,GO:0050665,0.006469155,2.189152437,18,146,3,18092,"ENSG00000140274,ENSG00000198712,ENSG00000140279"
GO:BP,,acute inflammatory response,GO:0002526,0.006469155,2.189152437,117,146,6,18092,"ENSG00000204592,ENSG00000176046,ENSG00000188313,ENSG00000125730,ENSG00000173432,ENSG00000143546"
GO:BP,,peptide antigen assembly with MHC class II protein complex,GO:0002503,0.006469155,2.189152437,4,146,2,18092,"ENSG00000196126,ENSG00000204287"
GO:BP,,regulation of DNA-binding transcription factor activity,GO:0051090,0.006469155,2.189152437,463,146,12,18092,"ENSG00000176046,ENSG00000132274,ENSG00000107201,ENSG00000170345,ENSG00000055332,ENSG00000177606,ENSG00000067066,ENSG00000100906,ENSG00000175197,ENSG00000143546,ENSG00000006210,ENSG00000112343"
GO:BP,,cellular response to exogenous dsRNA,GO:0071360,0.006469155,2.189152437,18,146,3,18092,"ENSG00000185745,ENSG00000107201,ENSG00000115267"
GO:BP,,regulation of cell adhesion,GO:0030155,0.006469155,2.189152437,752,146,16,18092,"ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000196126,ENSG00000231389,ENSG00000133710,ENSG00000117228,ENSG00000169429,ENSG00000173432,ENSG00000136235,ENSG00000102524,ENSG00000131203,ENSG00000006210,ENSG00000089692,ENSG00000140464,ENSG00000120129"
GO:BP,,positive regulation of type I interferon production,GO:0032481,0.007036731,2.152629042,78,146,5,18092,"ENSG00000115415,ENSG00000185507,ENSG00000107201,ENSG00000115267,ENSG00000124256"
GO:BP,,regulation of peptidase activity,GO:0052547,0.007122851,2.147346123,469,146,12,18092,"ENSG00000126709,ENSG00000121858,ENSG00000130303,ENSG00000100911,ENSG00000125730,ENSG00000057149,ENSG00000078081,ENSG00000149131,ENSG00000240065,ENSG00000133710,ENSG00000143546,ENSG00000140464"
GO:BP,,regulation of T cell activation,GO:0050863,0.007218692,2.141541475,339,146,10,18092,"ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000196126,ENSG00000231389,ENSG00000133710,ENSG00000136235,ENSG00000102524,ENSG00000131203,ENSG00000089692"
GO:BP,,negative regulation of viral entry into host cell,GO:0046597,0.007372176,2.13240428,19,146,3,18092,"ENSG00000185885,ENSG00000142089,ENSG00000185201"
GO:BP,,hematopoietic or lymphoid organ development,GO:0048534,0.007372176,2.13240428,1002,146,19,18092,"ENSG00000187608,ENSG00000110492,ENSG00000019582,ENSG00000115415,ENSG00000134321,ENSG00000138642,ENSG00000185507,ENSG00000100911,ENSG00000196126,ENSG00000170345,ENSG00000055332,ENSG00000240065,ENSG00000160710,ENSG00000177606,ENSG00000133710,ENSG00000100906,ENSG00000089692,ENSG00000152518,ENSG00000140464"
GO:BP,,positive regulation of myeloid leukocyte mediated immunity,GO:0002888,0.007372176,2.13240428,19,146,3,18092,"ENSG00000204592,ENSG00000125730,ENSG00000107201"
GO:BP,,leukocyte migration involved in inflammatory response,GO:0002523,0.007372176,2.13240428,19,146,3,18092,"ENSG00000110492,ENSG00000143546,ENSG00000006210"
GO:BP,,response to oxidative stress,GO:0006979,0.007597109,2.119351671,474,146,12,18092,"ENSG00000198786,ENSG00000198804,ENSG00000198695,ENSG00000115415,ENSG00000198888,ENSG00000170345,ENSG00000140279,ENSG00000177606,ENSG00000004468,ENSG00000138035,ENSG00000140464,ENSG00000120129"
GO:BP,,antimicrobial humoral immune response mediated by antimicrobial peptide,GO:0061844,0.007600157,2.119177438,80,146,5,18092,"ENSG00000163739,ENSG00000205420,ENSG00000133710,ENSG00000169429,ENSG00000197903"
GO:BP,,apoptotic signaling pathway,GO:0097190,0.008025557,2.095524798,620,146,14,18092,"ENSG00000126709,ENSG00000165949,ENSG00000121858,ENSG00000019582,ENSG00000176046,ENSG00000177606,ENSG00000067066,ENSG00000164054,ENSG00000004468,ENSG00000175197,ENSG00000143546,ENSG00000006210,ENSG00000087074,ENSG00000140464"
GO:BP,,regulation of leukocyte activation,GO:0002694,0.008092341,2.091925808,621,146,14,18092,"ENSG00000110492,ENSG00000019582,ENSG00000204592,ENSG00000188313,ENSG00000196126,ENSG00000231389,ENSG00000133710,ENSG00000004468,ENSG00000136235,ENSG00000102524,ENSG00000131203,ENSG00000006210,ENSG00000089692,ENSG00000152518"
GO:BP,,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,GO:0042771,0.008092341,2.091925808,46,146,4,18092,"ENSG00000019582,ENSG00000176046,ENSG00000164054,ENSG00000140464"
GO:BP,,aerobic electron transport chain,GO:0019646,0.008293562,2.081258894,20,146,3,18092,"ENSG00000198804,ENSG00000198938,ENSG00000198712"
GO:BP,,adaptive immune response,GO:0002250,0.008293562,2.081258894,698,146,15,18092,"ENSG00000019582,ENSG00000204592,ENSG00000134321,ENSG00000185507,ENSG00000125730,ENSG00000196126,ENSG00000078081,ENSG00000149131,ENSG00000179344,ENSG00000198502,ENSG00000231389,ENSG00000204287,ENSG00000168394,ENSG00000102524,ENSG00000089692"
GO:BP,,"mitochondrial electron transport, cytochrome c to oxygen",GO:0006123,0.008293562,2.081258894,20,146,3,18092,"ENSG00000198804,ENSG00000198938,ENSG00000198712"
GO:BP,,myeloid leukocyte migration,GO:0097529,0.008310026,2.080397634,228,146,8,18092,"ENSG00000110492,ENSG00000019582,ENSG00000163739,ENSG00000169429,ENSG00000173432,ENSG00000143546,ENSG00000006210,ENSG00000120129"
GO:BP,,positive regulation of cell communication,GO:0010647,0.008473438,2.071940356,1808,146,28,18092,"ENSG00000121858,ENSG00000130303,ENSG00000019582,ENSG00000176046,ENSG00000173193,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000125730,ENSG00000196126,ENSG00000055332,ENSG00000240065,ENSG00000138496,ENSG00000137628,ENSG00000177606,ENSG00000164054,ENSG00000004468,ENSG00000173432,ENSG00000175197,ENSG00000136235,ENSG00000143546,ENSG00000006210,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000112343"
GO:BP,,negative regulation of T cell activation,GO:0050868,0.008544063,2.068335542,126,146,6,18092,"ENSG00000110492,ENSG00000019582,ENSG00000196126,ENSG00000136235,ENSG00000131203,ENSG00000089692"
GO:BP,,positive regulation of signaling,GO:0023056,0.008770355,2.05698283,1813,146,28,18092,"ENSG00000121858,ENSG00000130303,ENSG00000019582,ENSG00000176046,ENSG00000173193,ENSG00000134321,ENSG00000132274,ENSG00000185507,ENSG00000100911,ENSG00000125730,ENSG00000196126,ENSG00000055332,ENSG00000240065,ENSG00000138496,ENSG00000137628,ENSG00000177606,ENSG00000164054,ENSG00000004468,ENSG00000173432,ENSG00000175197,ENSG00000136235,ENSG00000143546,ENSG00000006210,ENSG00000152778,ENSG00000124256,ENSG00000140464,ENSG00000110446,ENSG00000112343"
GO:BP,,response to exogenous dsRNA,GO:0043330,0.00913249,2.039410806,48,146,4,18092,"ENSG00000185745,ENSG00000107201,ENSG00000115267,ENSG00000100906"
GO:BP,,regulation of lymphocyte proliferation,GO:0050670,0.00913249,2.039410806,232,146,8,18092,"ENSG00000019582,ENSG00000204592,ENSG00000196126,ENSG00000231389,ENSG00000004468,ENSG00000136235,ENSG00000102524,ENSG00000131203"
GO:BP,,regulation of leukocyte differentiation,GO:1902105,0.00933552,2.02986149,292,146,9,18092,"ENSG00000110492,ENSG00000019582,ENSG00000185507,ENSG00000196126,ENSG00000170345,ENSG00000177606,ENSG00000133710,ENSG00000089692,ENSG00000152518"
